dataset,fold_id,method,classifier_accuracy,autoencoder_loss,best_lr,proximity,validity,lof_score,relative_proximity,compactness,pred_margin_weight,step_weight_type,threshold_tau
Strawberry,4,LSTM autoencoder,0.9666666667,0.002085164888,0.0001,0.6075930454,0.38,1,2.552932407,0.2863829787,1,unconstrained,0.5
Strawberry,4,No autoencoder,0.9666666667,0,0.0001,0.04568032677,0.98,0.5,0.1919356837,0.9942978723,1,unconstrained,0.5
Strawberry,5,1dCNN autoencoder,0.9706349206,5.14E-05,0.0001,0.3475434375,0.72,1,1.454164561,0.2845957447,1,unconstrained,0.5
Strawberry,5,LSTM autoencoder,0.9706349206,0.001929536462,0.0001,0.610931187,0.38,1,2.556211356,0.2780425532,1,unconstrained,0.5
Strawberry,5,No autoencoder,0.9706349206,0,0.0001,0.04666026725,0.98,0.6,0.1952323069,0.9925106383,1,unconstrained,0.5
Strawberry,1,1dCNN autoencoder,0.9453318335,4.70E-05,0.0001,0.2353624902,0.78,0.96,1.026523023,0.5823829787,0.5,local,0.5
Strawberry,1,LSTM autoencoder,0.9453318335,0.001932340674,0.0001,0.7052048034,0.6,1,3.075719355,0.2744680851,0.5,local,0.5
Strawberry,1,No autoencoder,0.9453318335,0,0.0001,0.05646258483,0.96,0.62,0.2462590501,0.9680851064,0.5,local,0.5
Strawberry,2,1dCNN autoencoder,0.9928571429,5.08E-05,0.0001,0.2467529687,0.32,0.98,1.050786084,0.6129361702,0.5,local,0.5
Strawberry,2,LSTM autoencoder,0.9928571429,0.002040404594,0.0001,0.7708133355,0.3,1,3.282472874,0.2625531915,0.5,local,0.5
Strawberry,2,No autoencoder,0.9928571429,0,0.0001,0.04535743318,0.76,0.6,0.1931525276,0.9720851064,0.5,local,0.5
Strawberry,3,1dCNN autoencoder,0.9731164766,4.98E-05,0.0001,0.2231313938,0.76,1,0.8651700133,0.6361702128,0.5,local,0.5
Strawberry,3,LSTM autoencoder,0.9731164766,0.00196177559,0.0001,0.6187335079,0.46,1,2.399078266,0.3167659574,0.5,local,0.5
Strawberry,3,No autoencoder,0.9731164766,0,0.0001,0.0549928434,0.96,0.58,0.2132293366,0.969787234,0.5,local,0.5
Strawberry,4,1dCNN autoencoder,0.9666666667,5.10E-05,0.0001,0.2372861319,0.54,0.96,0.9970085416,0.5660425532,0.5,local,0.5
Strawberry,4,LSTM autoencoder,0.9666666667,0.002085164888,0.0001,0.5967959726,0.38,1,2.507566192,0.2994042553,0.5,local,0.5
Strawberry,4,No autoencoder,0.9666666667,0,0.0001,0.0459187341,0.98,0.5,0.1929374032,0.9918297872,0.5,local,0.5
Strawberry,5,1dCNN autoencoder,0.9706349206,5.14E-05,0.0001,0.2648038544,0.74,1,1.107971952,0.5415319149,0.5,local,0.5
Strawberry,5,LSTM autoencoder,0.9706349206,0.001929536462,0.0001,0.6001838646,0.38,1,2.511243235,0.2888510638,0.5,local,0.5
Strawberry,5,No autoencoder,0.9706349206,0,0.0001,0.04836448374,0.98,0.6,0.2023629587,0.9784680851,0.5,local,0.5
Strawberry,1,1dCNN autoencoder,0.9453318335,4.70E-05,0.0001,0.2380787961,0.82,0.96,1.03837007,0.5953191489,0.5,global,0.5
Strawberry,1,LSTM autoencoder,0.9453318335,0.001932340674,0.0001,0.7846544862,0.76,1,3.422235609,0.2502978723,0.5,global,0.5
Strawberry,1,No autoencoder,0.9453318335,0,0.0001,0.05712377004,1,0.6,0.2491427799,0.9685957447,0.5,global,0.5
Strawberry,2,1dCNN autoencoder,0.9928571429,5.08E-05,0.0001,0.2295683857,0.22,1,0.9776063334,0.6643404255,0.5,global,0.5
Strawberry,2,LSTM autoencoder,0.9928571429,0.002040404594,0.0001,0.6508121796,0.34,1,2.771453512,0.2764255319,0.5,global,0.5
Strawberry,2,No autoencoder,0.9928571429,0,0.0001,0.04009664131,0.76,0.62,0.1707496892,0.9782978723,0.5,global,0.5
Strawberry,3,1dCNN autoencoder,0.9731164766,4.98E-05,0.0001,0.2347797032,0.78,1,0.9103351865,0.6277446809,0.5,global,0.5
Strawberry,3,LSTM autoencoder,0.9731164766,0.00196177559,0.0001,0.7901715691,0.6,1,3.063812471,0.2765106383,0.5,global,0.5
Strawberry,3,No autoencoder,0.9731164766,0,0.0001,0.05563795529,0.98,0.58,0.2157306944,0.9679148936,0.5,global,0.5
Strawberry,4,1dCNN autoencoder,0.9666666667,5.10E-05,0.0001,0.2569211928,0.68,0.94,1.079509458,0.5313191489,0.5,global,0.5
Strawberry,4,LSTM autoencoder,0.9666666667,0.002085164888,0.0001,0.5969356511,0.38,1,2.508153081,0.2943829787,0.5,global,0.5
Strawberry,4,No autoencoder,0.9666666667,0,0.0001,0.0446233823,0.98,0.5,0.187494705,0.9925106383,0.5,global,0.5
Strawberry,5,1dCNN autoencoder,0.9706349206,5.14E-05,0.0001,0.2613529699,0.58,1,1.093533026,0.5221276596,0.5,global,0.5
Strawberry,5,LSTM autoencoder,0.9706349206,0.001908110571,0.0001,0.5943432118,0.38,1,2.486805224,0.2850212766,0.5,global,0.5
Strawberry,5,No autoencoder,0.9706349206,0,0.0001,0.04695147013,0.96,0.58,0.1964507356,0.9824680851,0.5,global,0.5
Strawberry,1,1dCNN autoencoder,0.9453318335,4.70E-05,0.0001,0.1994175981,0.74,0.92,0.8697509762,0.6514042553,0.5,uniform,0.5
Strawberry,1,LSTM autoencoder,0.9453318335,0.001932340674,0.0001,0.7142152617,0.54,1,3.115018067,0.2707234043,0.5,uniform,0.5
Strawberry,1,No autoencoder,0.9453318335,0,0.0001,0.05064139752,0.94,0.6,0.2208702008,0.9757446809,0.5,uniform,0.5
Strawberry,2,1dCNN autoencoder,0.9928571429,5.08E-05,0.0001,0.1612820828,0.28,0.96,0.6868122766,0.724,0.5,uniform,0.5
Strawberry,2,LSTM autoencoder,0.9928571429,0.002040404594,0.0001,0.6153934327,0.34,1,2.620624419,0.2958297872,0.5,uniform,0.5
Strawberry,2,No autoencoder,0.9928571429,0,0.0001,0.01094600407,0.48,0.6,0.04661305115,0.9999148936,0.5,uniform,0.5
Strawberry,3,1dCNN autoencoder,0.9731164766,4.98E-05,0.0001,0.2026546412,0.76,0.98,0.785773421,0.6640851064,0.5,uniform,0.5
Strawberry,3,LSTM autoencoder,0.9731164766,0.00196177559,0.0001,0.6107892812,0.46,1,2.368275309,0.3148085106,0.5,uniform,0.5
Strawberry,3,No autoencoder,0.9731164766,0,0.0001,0.05343980497,1,0.58,0.2072075829,0.9726808511,0.5,uniform,0.5
Strawberry,4,1dCNN autoencoder,0.9666666667,5.10E-05,0.0001,0.2093795044,0.52,0.9,0.8797528646,0.6101276596,0.5,uniform,0.5
Strawberry,4,LSTM autoencoder,0.9666666667,0.002085164888,0.0001,0.5851717527,0.38,1,2.45872454,0.3024680851,0.5,uniform,0.5
Strawberry,4,No autoencoder,0.9666666667,0,0.0001,0.02636453162,0.7,0.5,0.1107762304,0.9994893617,0.5,uniform,0.5
Strawberry,5,1dCNN autoencoder,0.9706349206,5.14E-05,0.0001,0.2180091277,0.62,0.98,0.9121770501,0.6028085106,0.5,uniform,0.5
Strawberry,5,LSTM autoencoder,0.9706349206,0.001929536462,0.0001,0.5917121175,0.38,1,2.475796401,0.2901276596,0.5,uniform,0.5
Strawberry,5,No autoencoder,0.9706349206,0,0.0001,0.0162677346,0.52,0.58,0.06806620583,0.9997446809,0.5,uniform,0.5
SonyAIBORobotSurface2,1,1dCNN autoencoder,0.9892011019,0.0006466390332,0.0001,0.3110331386,1,0.14,0.4495260005,0.2150769231,1,unconstrained,0.5
SonyAIBORobotSurface2,1,LSTM autoencoder,0.9892011019,0.01556971855,0.0001,0.9866778239,0.62,0,1.426013119,0.092,1,unconstrained,0.5
SonyAIBORobotSurface2,1,No autoencoder,0.9892011019,0,0.001,0.2364265563,1,0.18,0.3416995525,0.172,1,unconstrained,0.5
SonyAIBORobotSurface2,2,1dCNN autoencoder,0.94,0.0006997259334,0.0001,0.4194588472,1,0.12,0.6588841826,0.1695384615,1,unconstrained,0.5
SonyAIBORobotSurface2,2,LSTM autoencoder,0.94,0.01363416016,0.0001,0.9251348228,0.3,0.94,1.453197866,0.1738461538,1,unconstrained,0.5
SonyAIBORobotSurface2,2,No autoencoder,0.94,0,0.001,0.3447481446,1,0.22,0.5415289271,0.2372307692,1,unconstrained,0.5
SonyAIBORobotSurface2,3,1dCNN autoencoder,0.9876033058,0.0007381740143,0.0001,0.3467271959,1,0.1,0.5059700219,0.1852307692,1,unconstrained,0.5
SonyAIBORobotSurface2,3,LSTM autoencoder,0.9876033058,0.01524851285,0.0001,0.9798640048,0.66,0.84,1.429890179,0.1809230769,1,unconstrained,0.5
SonyAIBORobotSurface2,3,No autoencoder,0.9876033058,0,0.001,0.2951419056,0.96,0.22,0.4306929432,0.1070769231,1,unconstrained,0.5
SonyAIBORobotSurface2,4,1dCNN autoencoder,0.9517355372,0.0007664119476,0.0001,0.4101038913,1,0.14,0.587307598,0.172,1,unconstrained,0.5
SonyAIBORobotSurface2,4,LSTM autoencoder,0.9517355372,0.01463839225,0.0001,0.9558920058,0.4,0.78,1.368927849,0.1775384615,1,unconstrained,0.5
SonyAIBORobotSurface2,4,No autoencoder,0.9517355372,0,0.001,0.3329152285,1,0.18,0.4767661251,0.1516923077,1,unconstrained,0.5
SonyAIBORobotSurface2,5,1dCNN autoencoder,0.9868421053,0.0006156243035,0.0001,0.3182687355,1,0.16,0.474161527,0.1907692308,1,unconstrained,0.5
SonyAIBORobotSurface2,5,LSTM autoencoder,0.9868421053,0.01475160662,0.0001,0.9563289141,0.54,0.22,1.424753134,0.1510769231,1,unconstrained,0.5
SonyAIBORobotSurface2,5,No autoencoder,0.9868421053,0,0.001,0.260064107,1,0.16,0.3874474,0.1212307692,1,unconstrained,0.5
SonyAIBORobotSurface2,1,1dCNN autoencoder,0.9892011019,0.0006466390332,0.0001,0.2887959896,0.68,0.16,0.4173873779,0.46,0.5,local,0.5
SonyAIBORobotSurface2,1,LSTM autoencoder,0.9892011019,0.01556971855,0.0001,0.9940279267,0.62,0.44,1.436635981,0.1083076923,0.5,local,0.5
SonyAIBORobotSurface2,1,No autoencoder,0.9892011019,0,0.001,0.2454366823,0.96,0.22,0.3547215922,0.4756923077,0.5,local,0.5
SonyAIBORobotSurface2,2,1dCNN autoencoder,0.94,0.0006997259334,0.0001,0.3556625139,0.74,0.14,0.5586731722,0.3904615385,0.5,local,0.5
SonyAIBORobotSurface2,2,LSTM autoencoder,0.94,0.01363416016,0.0001,0.9253833878,0.42,0.84,1.453588311,0.1750769231,0.5,local,0.5
SonyAIBORobotSurface2,2,No autoencoder,0.94,0,0.001,0.256700195,0.7,0.16,0.4032235804,0.5372307692,0.5,local,0.5
SonyAIBORobotSurface2,3,1dCNN autoencoder,0.9876033058,0.0007381740143,0.0001,0.330381571,0.86,0.2,0.4821172747,0.3772307692,0.5,local,0.5
SonyAIBORobotSurface2,3,LSTM autoencoder,0.9876033058,0.01524851285,0.0001,0.9771294492,0.64,0.86,1.425899712,0.1827692308,0.5,local,0.5
SonyAIBORobotSurface2,3,No autoencoder,0.9876033058,0,0.001,0.2751091887,0.92,0.2,0.4014597179,0.4113846154,0.5,local,0.5
SonyAIBORobotSurface2,4,1dCNN autoencoder,0.9517355372,0.0007664119476,0.0001,0.3645805974,0.86,0.1,0.5221139312,0.3341538462,0.5,local,0.5
SonyAIBORobotSurface2,4,LSTM autoencoder,0.9517355372,0.01463839225,0.0001,0.955737312,0.38,0.94,1.368706313,0.1784615385,0.5,local,0.5
SonyAIBORobotSurface2,4,No autoencoder,0.9517355372,0,0.001,0.2694374585,0.8,0.18,0.3858599489,0.4347692308,0.5,local,0.5
SonyAIBORobotSurface2,5,1dCNN autoencoder,0.9868421053,0.0006156243035,0.0001,0.2857407467,0.64,0.14,0.4257008423,0.4692307692,0.5,local,0.5
SonyAIBORobotSurface2,5,LSTM autoencoder,0.9868421053,0.01475160662,0.0001,0.9547361747,0.46,0.28,1.422380247,0.1458461538,0.5,local,0.5
SonyAIBORobotSurface2,5,No autoencoder,0.9868421053,0,0.001,0.2843075955,0.82,0.2,0.4235657122,0.4486153846,0.5,local,0.5
SonyAIBORobotSurface2,1,1dCNN autoencoder,0.9892011019,0.0006466390332,0.0001,0.2672127628,0.64,0.16,0.3861938476,0.4815384615,0.5,global,0.5
SonyAIBORobotSurface2,1,LSTM autoencoder,0.9892011019,0.01556971855,0.0001,0.993443359,0.62,0.44,1.435791125,0.1249230769,0.5,global,0.5
SonyAIBORobotSurface2,1,No autoencoder,0.9892011019,0,0.001,0.2445376256,0.92,0.22,0.3534222151,0.4932307692,0.5,global,0.5
SonyAIBORobotSurface2,2,1dCNN autoencoder,0.94,0.0006997259334,0.0001,0.3606079825,0.72,0.12,0.5664414934,0.3535384615,0.5,global,0.5
SonyAIBORobotSurface2,2,LSTM autoencoder,0.94,0.01363416016,0.0001,0.9252125956,0.36,0.9,1.453320031,0.1750769231,0.5,global,0.5
SonyAIBORobotSurface2,2,No autoencoder,0.94,0,0.001,0.2660639567,0.66,0.16,0.4179321377,0.5449230769,0.5,global,0.5
SonyAIBORobotSurface2,3,1dCNN autoencoder,0.9876033058,0.0007381740143,0.0001,0.3398198422,0.84,0.12,0.4958902996,0.352,0.5,global,0.5
SonyAIBORobotSurface2,3,LSTM autoencoder,0.9876033058,0.01524851285,0.0001,0.9830892254,0.66,0.92,1.43459666,0.1824615385,0.5,global,0.5
SonyAIBORobotSurface2,3,No autoencoder,0.9876033058,0,0.001,0.272494894,0.94,0.2,0.3976447453,0.4261538462,0.5,global,0.5
SonyAIBORobotSurface2,4,1dCNN autoencoder,0.9517355372,0.0007664119476,0.0001,0.3718162282,0.82,0.1,0.5324760396,0.3261538462,0.5,global,0.5
SonyAIBORobotSurface2,4,LSTM autoencoder,0.9517355372,0.01463839225,0.0001,0.9558057207,0.38,0.86,1.368804281,0.1824615385,0.5,global,0.5
SonyAIBORobotSurface2,4,No autoencoder,0.9517355372,0,0.001,0.2805309062,0.82,0.22,0.4017468163,0.3972307692,0.5,global,0.5
SonyAIBORobotSurface2,5,1dCNN autoencoder,0.9868421053,0.0006156243035,0.0001,0.2585242715,0.5,0.14,0.38515333,0.536,0.5,global,0.5
SonyAIBORobotSurface2,5,LSTM autoencoder,0.9868421053,0.01475160662,0.0001,0.9558485858,0.52,0.3,1.424037533,0.1498461538,0.5,global,0.5
SonyAIBORobotSurface2,5,No autoencoder,0.9868421053,0,0.001,0.2718700107,0.92,0.18,0.4050360122,0.4507692308,0.5,global,0.5
SonyAIBORobotSurface2,1,1dCNN autoencoder,0.9892011019,0.0006466390332,0.0001,0.1770624519,0.44,0.16,0.2559025582,0.6627692308,0.5,uniform,0.5
SonyAIBORobotSurface2,1,LSTM autoencoder,0.9892011019,0.01556971855,0.0001,0.9938672194,0.62,0.48,1.436403716,0.1135384615,0.5,uniform,0.5
SonyAIBORobotSurface2,1,No autoencoder,0.9892011019,0,0.001,0.02909105198,0.26,0.2,0.0420443439,0.8996923077,0.5,uniform,0.5
SonyAIBORobotSurface2,2,1dCNN autoencoder,0.94,0.0006997259334,0.0001,0.3175760408,0.48,0.1,0.4988471014,0.4329230769,0.5,uniform,0.5
SonyAIBORobotSurface2,2,LSTM autoencoder,0.94,0.01363416016,0.0001,0.9252670738,0.38,0.88,1.453405605,0.1756923077,0.5,uniform,0.5
SonyAIBORobotSurface2,2,No autoencoder,0.94,0,0.001,0.1931507485,0.38,0.14,0.3034003787,0.6443076923,0.5,uniform,0.5
SonyAIBORobotSurface2,3,1dCNN autoencoder,0.9876033058,0.0007381740143,0.0001,0.2085926616,0.44,0.18,0.3043938716,0.6083076923,0.5,uniform,0.5
SonyAIBORobotSurface2,3,LSTM autoencoder,0.9876033058,0.01524851285,0.0001,0.9780080297,0.66,0.88,1.427181802,0.1815384615,0.5,uniform,0.5
SonyAIBORobotSurface2,3,No autoencoder,0.9876033058,0,0.001,0.03601443395,0.22,0.24,0.05255493123,0.8889230769,0.5,uniform,0.5
SonyAIBORobotSurface2,4,1dCNN autoencoder,0.9517355372,0.0007664119476,0.0001,0.3077476615,0.72,0.1,0.4407237864,0.4132307692,0.5,uniform,0.5
SonyAIBORobotSurface2,4,LSTM autoencoder,0.9517355372,0.01463839225,0.0001,0.9557883235,0.38,0.92,1.368779366,0.1833846154,0.5,uniform,0.5
SonyAIBORobotSurface2,4,No autoencoder,0.9517355372,0,0.001,0.1398891867,0.52,0.18,0.2003345591,0.6184615385,0.5,uniform,0.5
SonyAIBORobotSurface2,5,1dCNN autoencoder,0.9868421053,0.0006156243035,0.0001,0.1407742462,0.22,0.16,0.2097275795,0.7624615385,0.5,uniform,0.5
SonyAIBORobotSurface2,5,LSTM autoencoder,0.9868421053,0.01475160662,0.0001,0.9556754384,0.44,0.26,1.423779576,0.1501538462,0.5,uniform,0.5
SonyAIBORobotSurface2,5,No autoencoder,0.9868421053,0,0.001,0.01633033263,0.12,0.18,0.02432917403,0.9489230769,0.5,uniform,0.5
SemgHandGenderCh2,1,1dCNN autoencoder,0.9606481481,1.73E-05,0.0001,0.3362885569,0.58,0.6,1.223338659,0.80336,1,unconstrained,0.5
SemgHandGenderCh2,1,LSTM autoencoder,0.9606481481,0.0004720324941,0.0001,0.9212725363,0.42,1,3.351372759,0.8012933333,1,unconstrained,0.5
SemgHandGenderCh2,1,No autoencoder,0.9606481481,0,0.001,1.060770368,0.92,1,3.858833055,0.02686666667,1,unconstrained,0.5
SemgHandGenderCh2,2,1dCNN autoencoder,0.9189814815,2.26E-05,0.0001,0.3442531056,0.72,0.54,1.532987872,0.7335466667,1,unconstrained,0.5
SemgHandGenderCh2,2,LSTM autoencoder,0.9189814815,0.0004564895353,0.0001,0.8979832234,0.3,1,3.9987944,0.8463333333,1,unconstrained,0.5
SemgHandGenderCh2,2,No autoencoder,0.9189814815,0,0.001,1.060927354,0.98,1,4.724398243,0.04885333333,1,unconstrained,0.5
SemgHandGenderCh2,3,1dCNN autoencoder,0.9097222222,2.62E-05,0.0001,0.3280125217,0.58,0.6,1.436893883,0.7679733333,1,unconstrained,0.5
SemgHandGenderCh2,3,LSTM autoencoder,0.9097222222,0.0004478120245,0.0001,0.9054297263,0.34,1,3.966331615,0.8283066667,1,unconstrained,0.5
SemgHandGenderCh2,3,No autoencoder,0.9097222222,0,0.001,1.054731757,0.9,1,4.620365104,0.0508,1,unconstrained,0.5
SemgHandGenderCh2,4,1dCNN autoencoder,0.9282407407,0.000114502931,0.0001,0.5251359585,0.56,0.34,1.008634767,0.6183066667,1,unconstrained,0.5
SemgHandGenderCh2,4,LSTM autoencoder,0.9282407407,0.000831812562,0.0001,1.099456874,0.38,1,2.111739654,0.4932666667,1,unconstrained,0.5
SemgHandGenderCh2,4,No autoencoder,0.9282407407,0,0.001,1.020905168,0.88,1,1.960864476,0.07529333333,1,unconstrained,0.5
SemgHandGenderCh2,5,1dCNN autoencoder,0.9305555556,2.61E-05,0.0001,0.319074825,0.54,0.62,1.30955527,0.7929466667,1,unconstrained,0.5
SemgHandGenderCh2,5,LSTM autoencoder,0.9305555556,0.0004622742417,0.0001,0.9072168726,0.34,1,3.723423296,0.75368,1,unconstrained,0.5
SemgHandGenderCh2,5,No autoencoder,0.9305555556,0,0.001,1.067444059,0.94,1,4.381031917,0.04977333333,1,unconstrained,0.5
SemgHandGenderCh2,1,1dCNN autoencoder,0.9606481481,1.73E-05,0.0001,0.2826568294,0.62,0.36,1.028239051,0.86192,0.5,local,0.5
SemgHandGenderCh2,1,LSTM autoencoder,0.9606481481,0.0004720324941,0.0001,0.9077183618,0.42,1,3.302065861,0.8363866667,0.5,local,0.5
SemgHandGenderCh2,1,No autoencoder,0.9606481481,0,0.001,0.7005542759,0.84,1,2.548451652,0.4366933333,0.5,local,0.5
SemgHandGenderCh2,2,1dCNN autoencoder,0.9189814815,2.26E-05,0.0001,0.2668577448,0.54,0.46,1.188339857,0.85704,0.5,local,0.5
SemgHandGenderCh2,2,LSTM autoencoder,0.9189814815,0.0004564895353,0.0001,0.8820880505,0.3,1,3.928011866,0.8825466667,0.5,local,0.5
SemgHandGenderCh2,2,No autoencoder,0.9189814815,0,0.001,0.6894267234,0.82,1,3.070074862,0.4685866667,0.5,local,0.5
SemgHandGenderCh2,3,1dCNN autoencoder,0.9097222222,2.62E-05,0.0001,0.2760513902,0.66,0.56,1.209272597,0.8468533333,0.5,local,0.5
SemgHandGenderCh2,3,LSTM autoencoder,0.9097222222,0.0004478120245,0.0001,0.8900706492,0.34,1,3.899049537,0.8691866667,0.5,local,0.5
SemgHandGenderCh2,3,No autoencoder,0.9097222222,0,0.001,0.7551108239,0.92,1,3.307843609,0.3865333333,0.5,local,0.5
SemgHandGenderCh2,4,1dCNN autoencoder,0.9282407407,0.000114502931,0.0001,0.4547196118,0.56,0.12,0.8733852673,0.7222533333,0.5,local,0.5
SemgHandGenderCh2,4,LSTM autoencoder,0.9282407407,0.000831812562,0.0001,1.086165698,0.38,1,2.086211137,0.51376,0.5,local,0.5
SemgHandGenderCh2,4,No autoencoder,0.9282407407,0,0.001,0.6526337788,0.76,0.88,1.253521319,0.5191733333,0.5,local,0.5
SemgHandGenderCh2,5,1dCNN autoencoder,0.9305555556,2.61E-05,0.0001,0.2693806807,0.58,0.42,1.105599259,0.8563333333,0.5,local,0.5
SemgHandGenderCh2,5,LSTM autoencoder,0.9305555556,0.0004622742417,0.0001,0.8919529267,0.34,1,3.660776608,0.7995733333,0.5,local,0.5
SemgHandGenderCh2,5,No autoencoder,0.9305555556,0,0.001,0.7539634045,0.88,1,3.09443639,0.4154933333,0.5,local,0.5
SemgHandGenderCh2,1,1dCNN autoencoder,0.9606481481,1.73E-05,0.0001,0.2836717212,0.68,0.32,1.031930988,0.85832,0.5,global,0.5
SemgHandGenderCh2,1,LSTM autoencoder,0.9606481481,0.0004720324941,0.0001,0.9062428591,0.42,1,3.29669833,0.8367866667,0.5,global,0.5
SemgHandGenderCh2,1,No autoencoder,0.9606481481,0,0.001,0.7147282191,0.92,1,2.600013123,0.4512133333,0.5,global,0.5
SemgHandGenderCh2,2,1dCNN autoencoder,0.9189814815,2.26E-05,0.0001,0.2748424782,0.58,0.48,1.223896543,0.8467333333,0.5,global,0.5
SemgHandGenderCh2,2,LSTM autoencoder,0.9189814815,0.0004564895353,0.0001,0.8819166297,0.3,1,3.927248515,0.8830666667,0.5,global,0.5
SemgHandGenderCh2,2,No autoencoder,0.9189814815,0,0.001,0.678208236,0.96,1,3.020117999,0.5155866667,0.5,global,0.5
SemgHandGenderCh2,3,1dCNN autoencoder,0.9097222222,2.62E-05,0.0001,0.2781889613,0.7,0.58,1.218636455,0.8448933333,0.5,global,0.5
SemgHandGenderCh2,3,LSTM autoencoder,0.9097222222,0.0004478120245,0.0001,0.8896483797,0.34,1,3.897199741,0.8692933333,0.5,global,0.5
SemgHandGenderCh2,3,No autoencoder,0.9097222222,0,0.001,0.7536058544,0.9,1,3.301250929,0.39732,0.5,global,0.5
SemgHandGenderCh2,4,1dCNN autoencoder,0.9282407407,0.000114502931,0.0001,0.4643382289,0.58,0.14,0.8918598575,0.7097866667,0.5,global,0.5
SemgHandGenderCh2,4,LSTM autoencoder,0.9282407407,0.000831812562,0.0001,1.085019956,0.38,1,2.084010498,0.51464,0.5,global,0.5
SemgHandGenderCh2,4,No autoencoder,0.9282407407,0,0.001,0.6910982048,0.78,0.94,1.327400391,0.5001333333,0.5,global,0.5
SemgHandGenderCh2,5,1dCNN autoencoder,0.9305555556,2.61E-05,0.0001,0.2792211835,0.64,0.56,1.145986909,0.8471866667,0.5,global,0.5
SemgHandGenderCh2,5,LSTM autoencoder,0.9305555556,0.0004622742417,0.0001,0.8914771406,0.34,1,3.658823874,0.8002666667,0.5,global,0.5
SemgHandGenderCh2,5,No autoencoder,0.9305555556,0,0.001,0.7611000233,0.92,1,3.123726688,0.4153466667,0.5,global,0.5
SemgHandGenderCh2,1,1dCNN autoencoder,0.9606481481,1.73E-05,0.0001,0.267912252,0.68,0.24,0.974601747,0.8791866667,0.5,uniform,0.5
SemgHandGenderCh2,1,LSTM autoencoder,0.9606481481,0.0004720324941,0.0001,0.9077149,0.42,1,3.302053268,0.83712,0.5,uniform,0.5
SemgHandGenderCh2,1,No autoencoder,0.9606481481,0,0.001,0.6044529868,0.66,0.88,2.198857769,0.4198666667,0.5,uniform,0.5
SemgHandGenderCh2,2,1dCNN autoencoder,0.9189814815,2.26E-05,0.0001,0.2433169873,0.66,0.44,1.083510895,0.88304,0.5,uniform,0.5
SemgHandGenderCh2,2,LSTM autoencoder,0.9189814815,0.0004564895353,0.0001,0.8832668805,0.3,1,3.933261294,0.88308,0.5,uniform,0.5
SemgHandGenderCh2,2,No autoencoder,0.9189814815,0,0.001,0.5453258837,0.62,0.94,2.428381771,0.4733866667,0.5,uniform,0.5
SemgHandGenderCh2,3,1dCNN autoencoder,0.9097222222,2.62E-05,0.0001,0.2376189665,0.62,0.28,1.04091526,0.8853066667,0.5,uniform,0.5
SemgHandGenderCh2,3,LSTM autoencoder,0.9097222222,0.0004478120245,0.0001,0.890952164,0.34,1,3.902911107,0.86948,0.5,uniform,0.5
SemgHandGenderCh2,3,No autoencoder,0.9097222222,0,0.001,0.6490913323,0.78,0.98,2.843413903,0.4022933333,0.5,uniform,0.5
SemgHandGenderCh2,4,1dCNN autoencoder,0.9282407407,0.000114502931,0.0001,0.4295840657,0.58,0.08,0.8251071305,0.7508933333,0.5,uniform,0.5
SemgHandGenderCh2,4,LSTM autoencoder,0.9282407407,0.000831812562,0.0001,1.086084833,0.38,1,2.086055818,0.5148133333,0.5,uniform,0.5
SemgHandGenderCh2,4,No autoencoder,0.9282407407,0,0.001,0.6096613263,0.66,0.76,1.170983627,0.4330666667,0.5,uniform,0.5
SemgHandGenderCh2,5,1dCNN autoencoder,0.9305555556,2.61E-05,0.0001,0.2504270929,0.54,0.36,1.027809446,0.8795333333,0.5,uniform,0.5
SemgHandGenderCh2,5,LSTM autoencoder,0.9305555556,0.0004622742417,0.0001,0.8924997468,0.34,1,3.663020882,0.80028,0.5,uniform,0.5
SemgHandGenderCh2,5,No autoencoder,0.9305555556,0,0.001,0.6720439501,0.76,0.94,2.758220416,0.37476,0.5,uniform,0.5
MiddlePhalanxOutlineCorrect,1,1dCNN autoencoder,0.8503577107,0.0001728344214,0.0001,0.1838768518,0.96,0.4,1.041859361,0.40775,1,unconstrained,0.5
